,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
2794748,W-2795598,Snow,Light,2019-01-06 11:35:00,2019-01-06 15:17:00,US/Eastern,KPQI,46.68899999999999,-68.0448,Presque Isle,Aroostook,ME,4769.0,2019-01-06 06:35:00,2019-01-06 10:17:00
2794749,W-2795599,Snow,Light,2019-01-06 15:56:00,2019-01-06 17:07:00,US/Eastern,KPQI,46.68899999999999,-68.0448,Presque Isle,Aroostook,ME,4769.0,2019-01-06 10:56:00,2019-01-06 12:07:00
2794750,W-2795600,Snow,Light,2019-01-06 17:56:00,2019-01-06 20:51:00,US/Eastern,KPQI,46.68899999999999,-68.0448,Presque Isle,Aroostook,ME,4769.0,2019-01-06 12:56:00,2019-01-06 15:51:00
2794751,W-2795601,Snow,Light,2019-01-06 21:56:00,2019-01-06 22:56:00,US/Eastern,KPQI,46.68899999999999,-68.0448,Presque Isle,Aroostook,ME,4769.0,2019-01-06 16:56:00,2019-01-06 17:56:00
2794752,W-2795602,Snow,Light,2019-01-07 01:56:00,2019-01-07 04:25:00,US/Eastern,KPQI,46.68899999999999,-68.0448,Presque Isle,Aroostook,ME,4769.0,2019-01-06 20:56:00,2019-01-06 23:25:00
2811737,W-2812600,Rain,Light,2019-01-02 01:28:00,2019-01-02 01:53:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-01 19:28:00,2019-01-01 19:53:00
2811738,W-2812601,Rain,Light,2019-01-02 02:53:00,2019-01-02 04:00:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-01 20:53:00,2019-01-01 22:00:00
2811739,W-2812602,Rain,Light,2019-01-02 04:53:00,2019-01-02 08:06:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-01 22:53:00,2019-01-02 02:06:00
2811740,W-2812603,Rain,Light,2019-01-02 21:53:00,2019-01-02 22:53:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-02 15:53:00,2019-01-02 16:53:00
2811741,W-2812604,Rain,Light,2019-01-03 10:45:00,2019-01-03 12:53:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-03 04:45:00,2019-01-03 06:53:00
2811742,W-2812605,Fog,Moderate,2019-01-04 03:53:00,2019-01-04 04:53:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-03 21:53:00,2019-01-03 22:53:00
2811743,W-2812606,Fog,Severe,2019-01-05 08:41:00,2019-01-05 09:38:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-05 02:41:00,2019-01-05 03:38:00
2811744,W-2812607,Fog,Severe,2019-01-05 11:57:00,2019-01-05 12:09:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-05 05:57:00,2019-01-05 06:09:00
2811745,W-2812608,Fog,Severe,2019-01-05 12:27:00,2019-01-05 13:07:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-05 06:27:00,2019-01-05 07:07:00
2811746,W-2812609,Fog,Severe,2019-01-05 13:24:00,2019-01-05 13:53:00,US/Central,KBRO,25.9146,-97.4231,Brownsville,Cameron,TX,78521.0,2019-01-05 07:24:00,2019-01-05 07:53:00
2832439,W-2833304,Fog,Severe,2019-01-03 05:35:00,2019-01-03 06:35:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-03 00:35:00,2019-01-03 01:35:00
2832440,W-2833305,Cold,Severe,2019-01-03 11:15:00,2019-01-03 11:35:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-03 06:15:00,2019-01-03 06:35:00
2832441,W-2833306,Fog,Severe,2019-01-03 11:35:00,2019-01-03 11:55:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-03 06:35:00,2019-01-03 06:55:00
2832442,W-2833307,Rain,Light,2019-01-03 14:15:00,2019-01-03 14:35:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-03 09:15:00,2019-01-03 09:35:00
2832443,W-2833308,Rain,Light,2019-01-04 03:55:00,2019-01-04 04:15:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-03 22:55:00,2019-01-03 23:15:00
2832444,W-2833309,Rain,Light,2019-01-04 12:15:00,2019-01-04 14:35:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-04 07:15:00,2019-01-04 09:35:00
2832445,W-2833310,Fog,Moderate,2019-01-06 19:55:00,2019-01-06 20:15:00,US/Eastern,K2J9,30.5979,-84.5574,Quincy,Gadsden,FL,32352.0,2019-01-06 14:55:00,2019-01-06 15:15:00
2835980,W-2836847,Cold,Severe,2019-01-01 02:55:00,2019-01-01 17:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2018-12-31 20:55:00,2019-01-01 11:55:00
2835981,W-2836848,Snow,Light,2019-01-02 21:16:00,2019-01-02 23:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-02 15:16:00,2019-01-02 17:55:00
2835982,W-2836849,Rain,Light,2019-01-03 14:23:00,2019-01-03 14:50:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-03 08:23:00,2019-01-03 08:50:00
2835983,W-2836850,Fog,Severe,2019-01-05 04:47:00,2019-01-05 04:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-04 22:47:00,2019-01-04 22:55:00
2835984,W-2836851,Fog,Severe,2019-01-05 05:22:00,2019-01-05 05:35:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-04 23:22:00,2019-01-04 23:35:00
2835985,W-2836852,Fog,Severe,2019-01-05 06:15:00,2019-01-05 07:28:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-05 00:15:00,2019-01-05 01:28:00
2835986,W-2836853,Fog,Severe,2019-01-05 07:39:00,2019-01-05 08:17:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-05 01:39:00,2019-01-05 02:17:00
2835987,W-2836854,Fog,Severe,2019-01-05 09:19:00,2019-01-05 11:44:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-05 03:19:00,2019-01-05 05:44:00
2835988,W-2836855,Snow,Light,2019-01-07 01:55:00,2019-01-07 02:47:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-06 19:55:00,2019-01-06 20:47:00
2835989,W-2836856,Snow,Moderate,2019-01-07 02:47:00,2019-01-07 03:03:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-06 20:47:00,2019-01-06 21:03:00
2835990,W-2836857,Snow,Light,2019-01-07 03:03:00,2019-01-07 03:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-06 21:03:00,2019-01-06 21:55:00
2835991,W-2836858,Snow,Light,2019-01-07 04:55:00,2019-01-07 05:21:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-06 22:55:00,2019-01-06 23:21:00
2835992,W-2836859,Snow,Light,2019-01-07 05:40:00,2019-01-07 06:50:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-06 23:40:00,2019-01-07 00:50:00
2835993,W-2836860,Snow,Moderate,2019-01-07 06:50:00,2019-01-07 06:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 00:50:00,2019-01-07 00:55:00
2835994,W-2836861,Snow,Heavy,2019-01-07 06:55:00,2019-01-07 07:02:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 00:55:00,2019-01-07 01:02:00
2835995,W-2836862,Snow,Light,2019-01-07 07:02:00,2019-01-07 07:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 01:02:00,2019-01-07 01:55:00
2835996,W-2836863,Snow,Moderate,2019-01-07 07:55:00,2019-01-07 08:25:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 01:55:00,2019-01-07 02:25:00
2835997,W-2836864,Snow,Light,2019-01-07 08:25:00,2019-01-07 08:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 02:25:00,2019-01-07 02:55:00
2835998,W-2836865,Rain,Light,2019-01-07 09:05:00,2019-01-07 09:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 03:05:00,2019-01-07 03:55:00
2835999,W-2836866,Snow,Light,2019-01-07 09:55:00,2019-01-07 10:25:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 03:55:00,2019-01-07 04:25:00
2836000,W-2836867,Snow,Light,2019-01-07 10:42:00,2019-01-07 11:26:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 04:42:00,2019-01-07 05:26:00
2836001,W-2836868,Snow,Moderate,2019-01-07 11:26:00,2019-01-07 12:19:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 05:26:00,2019-01-07 06:19:00
2836002,W-2836869,Snow,Light,2019-01-07 12:36:00,2019-01-07 13:21:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 06:36:00,2019-01-07 07:21:00
2836003,W-2836870,Snow,Light,2019-01-07 14:18:00,2019-01-07 14:39:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 08:18:00,2019-01-07 08:39:00
2836004,W-2836871,Snow,Light,2019-01-07 15:55:00,2019-01-07 16:55:00,US/Central,KINL,48.5594,-93.3956,International Falls,Koochiching,MN,56649.0,2019-01-07 09:55:00,2019-01-07 10:55:00
2852047,W-2852919,Rain,Light,2018-12-31 23:35:00,2019-01-01 10:15:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2018-12-31 18:35:00,2019-01-01 05:15:00
2852048,W-2852920,Rain,Light,2019-01-01 10:35:00,2019-01-01 11:15:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-01 05:35:00,2019-01-01 06:15:00
2852049,W-2852921,Snow,Light,2019-01-03 01:35:00,2019-01-03 13:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-02 20:35:00,2019-01-03 08:55:00
2852050,W-2852922,Snow,Light,2019-01-03 14:35:00,2019-01-03 14:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-03 09:35:00,2019-01-03 09:55:00
2852051,W-2852923,Snow,Light,2019-01-03 16:15:00,2019-01-03 18:15:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-03 11:15:00,2019-01-03 13:15:00
2852052,W-2852924,Snow,Light,2019-01-03 18:55:00,2019-01-03 19:15:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-03 13:55:00,2019-01-03 14:15:00
2852053,W-2852925,Snow,Light,2019-01-04 03:15:00,2019-01-04 03:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-03 22:15:00,2019-01-03 22:55:00
2852054,W-2852926,Snow,Light,2019-01-04 04:15:00,2019-01-04 07:15:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-03 23:15:00,2019-01-04 02:15:00
2852055,W-2852927,Snow,Light,2019-01-06 07:35:00,2019-01-06 07:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-06 02:35:00,2019-01-06 02:55:00
2852056,W-2852928,Rain,Light,2019-01-06 07:55:00,2019-01-06 08:35:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-06 02:55:00,2019-01-06 03:35:00
2852057,W-2852929,Snow,Light,2019-01-06 09:15:00,2019-01-06 09:35:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-06 04:15:00,2019-01-06 04:35:00
2852058,W-2852930,Snow,Light,2019-01-06 10:55:00,2019-01-06 12:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-06 05:55:00,2019-01-06 07:55:00
2852059,W-2852931,Snow,Light,2019-01-08 00:55:00,2019-01-08 01:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-07 19:55:00,2019-01-07 20:55:00
2852060,W-2852932,Snow,Light,2019-01-08 03:35:00,2019-01-08 03:55:00,US/Eastern,KOGS,44.6799,-75.4642,Ogdensburg,St. Lawrence,NY,13669.0,2019-01-07 22:35:00,2019-01-07 22:55:00
2860573,W-2861447,Rain,Light,2019-01-05 22:50:00,2019-01-05 23:47:00,US/Pacific,KRHV,37.3329,-121.8198,San Jose,Santa Clara,CA,95122.0,2019-01-05 14:50:00,2019-01-05 15:47:00
2860574,W-2861448,Rain,Light,2019-01-06 02:18:00,2019-01-06 04:47:00,US/Pacific,KRHV,37.3329,-121.8198,San Jose,Santa Clara,CA,95122.0,2019-01-05 18:18:00,2019-01-05 20:47:00
2860575,W-2861449,Rain,Light,2019-01-06 18:47:00,2019-01-06 19:50:00,US/Pacific,KRHV,37.3329,-121.8198,San Jose,Santa Clara,CA,95122.0,2019-01-06 10:47:00,2019-01-06 11:50:00
2860576,W-2861450,Rain,Light,2019-01-06 20:50:00,2019-01-07 03:47:00,US/Pacific,KRHV,37.3329,-121.8198,San Jose,Santa Clara,CA,95122.0,2019-01-06 12:50:00,2019-01-06 19:47:00
2866856,W-2867731,Rain,Moderate,2019-01-01 03:56:00,2019-01-01 05:11:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2018-12-31 22:56:00,2019-01-01 00:11:00
2866857,W-2867732,Rain,Light,2019-01-01 05:11:00,2019-01-01 05:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 00:11:00,2019-01-01 00:56:00
2866858,W-2867733,Rain,Moderate,2019-01-01 05:56:00,2019-01-01 06:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 00:56:00,2019-01-01 01:56:00
2866859,W-2867734,Rain,Light,2019-01-01 06:56:00,2019-01-01 07:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 01:56:00,2019-01-01 02:56:00
2866860,W-2867735,Rain,Light,2019-01-01 08:56:00,2019-01-01 10:06:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 03:56:00,2019-01-01 05:06:00
2866861,W-2867736,Rain,Light,2019-01-01 11:56:00,2019-01-01 12:13:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 06:56:00,2019-01-01 07:13:00
2866862,W-2867737,Fog,Severe,2019-01-01 12:13:00,2019-01-01 12:49:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 07:13:00,2019-01-01 07:49:00
2866863,W-2867738,Fog,Moderate,2019-01-01 12:49:00,2019-01-01 13:03:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 07:49:00,2019-01-01 08:03:00
2866864,W-2867739,Fog,Severe,2019-01-01 13:03:00,2019-01-01 13:06:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 08:03:00,2019-01-01 08:06:00
2866865,W-2867740,Fog,Moderate,2019-01-01 13:06:00,2019-01-01 14:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-01 08:06:00,2019-01-01 09:56:00
2866866,W-2867741,Snow,Light,2019-01-03 12:30:00,2019-01-03 13:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-03 07:30:00,2019-01-03 08:56:00
2866867,W-2867742,Rain,Light,2019-01-05 10:56:00,2019-01-05 11:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-05 05:56:00,2019-01-05 06:56:00
2866868,W-2867743,Rain,Light,2019-01-05 14:56:00,2019-01-05 15:56:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-05 09:56:00,2019-01-05 10:56:00
2866869,W-2867744,Rain,Light,2019-01-05 16:56:00,2019-01-06 00:34:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-05 11:56:00,2019-01-05 19:34:00
2866870,W-2867745,Rain,Light,2019-01-06 00:56:00,2019-01-06 01:27:00,US/Eastern,KBED,42.4681,-71.2946,Concord,Middlesex,MA,1742.0,2019-01-05 19:56:00,2019-01-05 20:27:00
2871499,W-2872374,Rain,Light,2019-01-01 05:35:00,2019-01-01 05:55:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-01 00:35:00,2019-01-01 00:55:00
2871500,W-2872375,Rain,Light,2019-01-01 06:15:00,2019-01-01 06:55:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-01 01:15:00,2019-01-01 01:55:00
2871501,W-2872376,Rain,Light,2019-01-05 01:55:00,2019-01-05 02:15:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-04 20:55:00,2019-01-04 21:15:00
2871502,W-2872377,Rain,Light,2019-01-05 03:15:00,2019-01-05 03:55:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-04 22:15:00,2019-01-04 22:55:00
2871503,W-2872378,Snow,Moderate,2019-01-05 04:35:00,2019-01-05 04:55:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-04 23:35:00,2019-01-04 23:55:00
2871504,W-2872379,Snow,Light,2019-01-05 09:55:00,2019-01-05 10:15:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 04:55:00,2019-01-05 05:15:00
2871505,W-2872380,Snow,Moderate,2019-01-05 10:15:00,2019-01-05 10:40:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 05:15:00,2019-01-05 05:40:00
2871506,W-2872381,Rain,Light,2019-01-05 13:15:00,2019-01-05 13:35:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 08:15:00,2019-01-05 08:35:00
2871507,W-2872382,Snow,Heavy,2019-01-05 13:35:00,2019-01-05 13:55:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 08:35:00,2019-01-05 08:55:00
2871508,W-2872383,Snow,Moderate,2019-01-05 14:15:00,2019-01-05 14:35:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 09:15:00,2019-01-05 09:35:00
2871509,W-2872384,Rain,Light,2019-01-05 14:35:00,2019-01-05 16:15:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-05 09:35:00,2019-01-05 11:15:00
2871510,W-2872385,Rain,Light,2019-01-08 02:15:00,2019-01-08 03:35:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-07 21:15:00,2019-01-07 22:35:00
2871511,W-2872386,Rain,Light,2019-01-08 04:35:00,2019-01-08 05:15:00,US/Eastern,KW99,38.9949,-79.1459,Petersburg,Grant,WV,26847.0,2019-01-07 23:35:00,2019-01-08 00:15:00
2889030,W-2889911,Fog,Moderate,2019-01-02 15:53:00,2019-01-02 16:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-02 10:53:00,2019-01-02 11:53:00
2889031,W-2889912,Rain,Light,2019-01-04 17:28:00,2019-01-04 18:51:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 12:28:00,2019-01-04 13:51:00
2889032,W-2889913,Rain,Moderate,2019-01-04 18:51:00,2019-01-04 19:05:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 13:51:00,2019-01-04 14:05:00
2889033,W-2889914,Rain,Light,2019-01-04 19:05:00,2019-01-04 19:49:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 14:05:00,2019-01-04 14:49:00
2889034,W-2889915,Rain,Moderate,2019-01-04 19:49:00,2019-01-04 20:17:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 14:49:00,2019-01-04 15:17:00
2889035,W-2889916,Rain,Light,2019-01-04 20:17:00,2019-01-04 20:29:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 15:17:00,2019-01-04 15:29:00
2889036,W-2889917,Rain,Moderate,2019-01-04 20:29:00,2019-01-04 21:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 15:29:00,2019-01-04 16:53:00
2889037,W-2889918,Rain,Light,2019-01-04 21:53:00,2019-01-04 22:18:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 16:53:00,2019-01-04 17:18:00
2889038,W-2889919,Fog,Moderate,2019-01-04 22:18:00,2019-01-04 22:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 17:18:00,2019-01-04 17:53:00
2889039,W-2889920,Rain,Light,2019-01-04 23:09:00,2019-01-05 00:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 18:09:00,2019-01-04 19:53:00
2889040,W-2889921,Rain,Moderate,2019-01-05 00:53:00,2019-01-05 01:26:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 19:53:00,2019-01-04 20:26:00
2889041,W-2889922,Rain,Light,2019-01-05 01:26:00,2019-01-05 02:41:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 20:26:00,2019-01-04 21:41:00
2889042,W-2889923,Rain,Light,2019-01-05 03:53:00,2019-01-05 04:35:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-04 22:53:00,2019-01-04 23:35:00
2889043,W-2889924,Rain,Light,2019-01-05 05:53:00,2019-01-05 06:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-05 00:53:00,2019-01-05 01:53:00
2889044,W-2889925,Fog,Moderate,2019-01-06 10:53:00,2019-01-06 11:30:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-06 05:53:00,2019-01-06 06:30:00
2889045,W-2889926,Rain,Light,2019-01-07 19:53:00,2019-01-07 21:53:00,US/Eastern,KLOU,38.228,-85.6637,Louisville,Jefferson,KY,40205.0,2019-01-07 14:53:00,2019-01-07 16:53:00
2900889,W-2901774,Rain,Light,2019-01-02 09:53:00,2019-01-02 10:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 03:53:00,2019-01-02 04:53:00
2900890,W-2901775,Rain,Moderate,2019-01-02 10:53:00,2019-01-02 11:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 04:53:00,2019-01-02 05:53:00
2900891,W-2901776,Rain,Light,2019-01-02 11:53:00,2019-01-02 12:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 05:53:00,2019-01-02 06:53:00
2900892,W-2901777,Rain,Moderate,2019-01-02 12:53:00,2019-01-02 12:56:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 06:53:00,2019-01-02 06:56:00
2900893,W-2901778,Rain,Light,2019-01-02 12:56:00,2019-01-02 14:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 06:56:00,2019-01-02 08:53:00
2900894,W-2901779,Rain,Light,2019-01-02 15:53:00,2019-01-02 17:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 09:53:00,2019-01-02 11:53:00
2900895,W-2901780,Rain,Light,2019-01-02 18:53:00,2019-01-02 22:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 12:53:00,2019-01-02 16:53:00
2900896,W-2901781,Rain,Moderate,2019-01-02 22:53:00,2019-01-03 00:00:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 16:53:00,2019-01-02 18:00:00
2900897,W-2901782,Rain,Light,2019-01-03 00:00:00,2019-01-03 00:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 18:00:00,2019-01-02 18:53:00
2900898,W-2901783,Rain,Moderate,2019-01-03 00:53:00,2019-01-03 02:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 18:53:00,2019-01-02 20:53:00
2900899,W-2901784,Rain,Light,2019-01-03 03:39:00,2019-01-03 04:29:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 21:39:00,2019-01-02 22:29:00
2900900,W-2901785,Rain,Light,2019-01-03 05:18:00,2019-01-03 05:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-02 23:18:00,2019-01-02 23:53:00
2900901,W-2901786,Rain,Light,2019-01-03 09:53:00,2019-01-03 11:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-03 03:53:00,2019-01-03 05:53:00
2900902,W-2901787,Rain,Light,2019-01-03 12:53:00,2019-01-03 13:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-03 06:53:00,2019-01-03 07:53:00
2900903,W-2901788,Rain,Moderate,2019-01-03 13:53:00,2019-01-03 14:05:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-03 07:53:00,2019-01-03 08:05:00
2900904,W-2901789,Rain,Light,2019-01-03 14:05:00,2019-01-03 14:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-03 08:05:00,2019-01-03 08:53:00
2900905,W-2901790,Rain,Moderate,2019-01-03 14:53:00,2019-01-03 15:53:00,US/Central,KGGG,32.384,-94.7115,Longview,Gregg,TX,75603.0,2019-01-03 08:53:00,2019-01-03 09:53:00
